player_id,code,slug_used,competition_path,profile_url,first_name,last_name,height_cm,position,nationality,born,club_code,club_name,fetch_status
PCCD,CCD,luigi-datome,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/luigi-datome/profile/CCD/,LUIGI,DATOME,203,Forward,Italy,1987-11-27T00:00:00,MIL,EA7 Emporio Armani Milan,ok
P012185,012185,dominykas-daubaris,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dominykas-daubaris/profile/012185/,DOMINYKAS,DAUBARIS,208,Center,Lithuania,2007-08-03T00:00:00,ZAL,Zalgiris Kaunas,ok
P012786,012786,mike-daum,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mike-daum/profile/012786/,MIKE,DAUM,206,Forward,United States of America,1995-10-30T00:00:00,RED,Crvena Zvezda Meridianbet Belgrade,ok
P007960,007960,dejan-davidovac,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dejan-davidovac/profile/007960/,DEJAN,DAVIDOVAC,202,Forward,Serbia,1995-01-17T00:00:00,RED,Crvena Zvezda Meridianbet Belgrade,ok
P007870,007870,brandon-davies,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/brandon-davies/profile/007870/,BRANDON,DAVIES,208,Center,United States of America,1991-07-25T00:00:00,PAR,Partizan Mozzart Bet Belgrade,ok
P002934,002934,paul-davis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/paul-davis/profile/002934/,PAUL,DAVIS,211,Center,United States of America,1984-07-21T00:00:00,KHI,Khimki Moscow Region,ok
P003472,003472,austin-daye,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/austin-daye/profile/003472/,AUSTIN,DAYE,211,Center,United States of America,1988-06-05T00:00:00,GAL,Galatasaray Odeabank Istanbul,ok
PKBJ,KBJ,willie-deane,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/willie-deane/profile/KBJ/,WILLIE,DEANE,185,Guard,United States of America,1980-02-23T00:00:00,ZAL,Zalgiris,ok
PLUJ,LUJ,taquan-dean,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/taquan-dean/profile/LUJ/,TAQUAN,DEAN,193,Guard,United States of America,1983-08-06T00:00:00,BAS,Caja Laboral,ok
PLDN,LDN,vincenzo-de-bartolo,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/vincenzo-de-bartolo/profile/LDN/,VINCENZO,DE BARTOLO,185,Guard,Italy,1989-12-26T00:00:00,SIE,Montepaschi Siena,ok
P009005,009005,gabriel-deck,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/gabriel-deck/profile/009005/,GABRIEL,DECK,198,Forward,Argentina,1995-02-08T00:00:00,MAD,Real Madrid,ok
P002100,002100,nando-de-colo,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nando-de-colo/profile/002100/,NANDO,DE COLO,196,Guard,France,1987-06-23T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
P013250,013250,david-dejulius,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/david-dejulius/profile/013250/,DAVID,DeJULIUS,183,Guard,United States of America,1999-08-09T00:00:00,TEL,Maccabi Playtika Tel Aviv,ok
PADB,ADB,rodrigo-de-la-fuente,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/rodrigo-de-la-fuente/profile/ADB/,RODRIGO,DE LA FUENTE,200,Forward,Spain,1976-11-26T00:00:00,ROM,Lottomatica Roma,ok
P004331,004331,malcolm-delaney,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/malcolm-delaney/profile/004331/,MALCOLM,DELANEY,191,Guard,United States of America,1989-03-11T00:00:00,MIL,AX Armani Exchange Milan,ok
P010750,010750,sergio-de-larrea,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sergio-de-larrea/profile/010750/,SERGIO,DE LARREA,198,Guard,Spain,2005-12-04T00:00:00,PAM,Valencia Basket,ok
P004916,004916,ante-delas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ante-delas/profile/004916/,ANTE,DELAS,200,Guard,Croatia,1988-03-11T00:00:00,CED,Cedevita Zagreb,ok
P002504,002504,mario-delas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mario-delas/profile/002504/,MARIO,DELAS,207,Forward,Croatia,1990-01-16T00:00:00,CED,Cedevita Zagreb,ok
PBCV,BCV,carlos-delfino,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/carlos-delfino/profile/BCV/,CARLOS,DELFINO,198,Forward,Italy,1982-08-29T00:00:00,BAS,KIROLBET Baskonia Vitoria Gasteiz,ok
PBUW,BUW,tomas-delininkaitis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tomas-delininkaitis/profile/BUW/,TOMAS,DELININKAITIS,190,Guard,Lithuania,1982-06-11T00:00:00,ZAL,Zalgiris Kaunas,ok
P005884,005884,amedeo-della-valle,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/amedeo-della-valle/profile/005884/,AMEDEO,DELLA VALLE,193,Guard,Italy,1993-04-11T00:00:00,MIL,AX Armani Exchange Milan,ok
P008211,008211,malte-delow,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/malte-delow/profile/008211/,MALTE,DELOW,198,Guard,Germany,2001-04-22T00:00:00,BER,ALBA Berlin,ok
P008163,008163,rudy-demahis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/rudy-demahis/profile/008163/,RUDY,DEMAHIS,190,Guard,France,2002-02-26T00:00:00,MCO,AS Monaco,ok
PAGU,AGU,ignacio-de-miguel,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ignacio-de-miguel/profile/AGU/,IGNACIO ,DE MIGUEL,205,Forward,Spain,1973-10-24T00:00:00,MAD,Real Madrid,ok
P004094,004094,berk-demir,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/berk-demir/profile/004094/,BERK,DEMIR,204,Forward,Turkiye,1995-05-18T00:00:00,DAR,Darussafaka Tekfen Istanbul,ok
PLFV,LFV,hakan-demirel,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/hakan-demirel/profile/LFV/,HAKAN,DEMIREL,188,Guard,Turkiye,1985-05-07T00:00:00,ULK,Fenerbahce Ulker,ok
PARF,ARF,mithat-demirel,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mithat-demirel/profile/ARF/,MITHAT,DEMIREL,182,Guard,Germany,1978-05-10T00:00:00,BAM,Brose Baskets,ok
P004195,004195,marcus-denmon,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marcus-denmon/profile/004195/,MARCUS,DENMON,191,Guard,United States of America,1990-03-20T00:00:00,PAN,Panathinaikos Superfoods Athens,ok
P005193,005193,justin-dentmon,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/justin-dentmon/profile/005193/,JUSTIN,DENTMON,183,Guard,United States of America,1985-09-05T00:00:00,GAL,Galatasaray Odeabank Istanbul,ok
PKPC,KPC,lorenzo-dercole,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/lorenzo-dercole/profile/KPC/,LORENZO,D'ERCOLE,190,Guard,Italy,1988-02-11T00:00:00,SAS,Dinamo Banco di Sardegna Sassari,ok
P005909,005909,andrei-desiatnikov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/andrei-desiatnikov/profile/005909/,ANDREI,DESIATNIKOV,220,Center,Russian Federation,1994-05-04T00:00:00,KHI,Khimki Moscow Region,ok
P010318,010318,brice-dessert,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/brice-dessert/profile/010318/,BRICE,DESSERT,211,Center,France,2003-03-25T00:00:00,IST,Anadolu Efes Istanbul,ok
PCLC,CLC,giacomo-devecchi,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/giacomo-devecchi/profile/CLC/,GIACOMO,DEVECCHI,196,Guard,Italy,1985-04-07T00:00:00,SAS,Dinamo Banco di Sardegna Sassari,ok
P001259,001259,ben-dewar,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ben-dewar/profile/001259/,BEN,DEWAR,196,Guard,United States of America,1981-08-30T00:00:00,ASV,Asvel Basket,ok
P005327,005327,atoumane-diagne,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/atoumane-diagne/profile/005327/,ATOUMANE,DIAGNE,215,Center,Senegal,1998-12-31T00:00:00,BAR,FC Barcelona Lassa,ok
P010868,010868,ismaila-diagne,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ismaila-diagne/profile/010868/,ISMAILA,DIAGNE,214,Center,Senegal,2006-12-20T00:00:00,MAD,Real Madrid,ok
P006476,006476,moussa-diagne,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/moussa-diagne/profile/006476/,MOUSSA,DIAGNE,211,Center,Senegal,1994-03-06T00:00:00,BAR,FC Barcelona Lassa,ok
P014027,014027,mamadi-diakite,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mamadi-diakite/profile/014027/,MAMADI,DIAKITE,210,Center,Guinea,1997-01-21T00:00:00,BAS,Kosner Baskonia Vitoria-Gasteiz,ok
P006637,006637,abou-diallo,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/abou-diallo/profile/006637/,ABOU,DIALLO,204,Forward,France,1995-06-30T00:00:00,LMG,Limoges CSP,ok
P011226,011226,alpha-diallo,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/alpha-diallo/profile/011226/,ALPHA,DIALLO,201,Forward,United States of America,1997-06-29T00:00:00,MCO,AS Monaco,ok
P014086,014086,hamidou-diallo,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/hamidou-diallo/profile/014086/,HAMIDOU,DIALLO,196,Forward,United States of America,1998-07-31T00:00:00,BAS,Kosner Baskonia Vitoria-Gasteiz,ok
P005282,005282,georgios-diamantakos,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/georgios-diamantakos/profile/005282/,GEORGIOS,DIAMANTAKOS,214,Center,Greece,1995-01-14T00:00:00,PAN,Panathinaikos Athens,ok
PJKO,JKO,dimitris-diamantidis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dimitris-diamantidis/profile/JKO/,DIMITRIS,DIAMANTIDIS,196,Guard,Greece,1980-05-06T00:00:00,PAN,Panathinaikos Athens,ok
PBZT,BZT,georgios-diamantopoulos,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/georgios-diamantopoulos/profile/BZT/,GEORGIOS,DIAMANTOPOULOS,192,Guard,Greece,1980-02-15T00:00:00,MAR,Maroussi,ok
P014108,014108,aliou-diarra,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/aliou-diarra/profile/014108/,ALIOU,DIARRA,206,Center,Mali,2001-12-31T00:00:00,VIR,Virtus Bologna,ok
P002862,002862,mamoutou-diarra,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mamoutou-diarra/profile/002862/,MAMOUTOU,DIARRA,200,Forward,France,1980-05-21T00:00:00,CHO,Cholet Basket,ok
P003477,003477,papa-diasse,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/papa-diasse/profile/003477/,PAPA,DIA,212,Forward,Senegal,1987-02-09T00:00:00,ZAG,Zagreb,ok
PLCE,LCE,yakhouba-diawara,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/yakhouba-diawara/profile/LCE/,YAKHOUBA,DIAWARA,201,Forward,France,1982-08-29T00:00:00,LMG,Limoges CSP,ok
P004213,004213,alberto-diaz,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/alberto-diaz/profile/004213/,ALBERTO,DIAZ,188,Guard,Spain,1994-04-23T00:00:00,MAL,Unicaja Malaga,ok
P007990,007990,john-dibartolomeo,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/john-dibartolomeo/profile/007990/,JOHN,DIBARTOLOMEO,183,Guard,Israel,1991-06-20T00:00:00,TEL,Maccabi Rapyd Tel Aviv,ok
PTGQ,TGQ,fabio-di-bella,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/fabio-di-bella/profile/TGQ/,FABIO,DI BELLA,186,Guard,Italy,1978-12-13T00:00:00,VIR,Virtus VidiVici,ok
PLKE,LKE,mark-dickel,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mark-dickel/profile/LKE/,MARK,DICKEL,187,Guard,New Zealand,1976-12-21T00:00:00,BAM,Brose Baskets,ok
P004997,004997,jon-diebler,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jon-diebler/profile/004997/,JON,DIEBLER,198,Forward,United States of America,1988-06-22T00:00:00,DAR,Darussafaka Tekfen Istanbul,ok
P000754,000754,drake-richard-diener,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/drake-richard-diener/profile/000754/,DRAKE,DIENER,196,Guard,United States of America,1981-12-19T00:00:00,AVE,Air Avellino,ok
P003198,003198,daniel-diez,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/daniel-diez/profile/003198/,DANIEL,DIEZ,201,Forward,Spain,1993-04-07T00:00:00,BAS,Baskonia Vitoria-Gasteiz,ok
PJEI,JEI,vilmantas-dilys,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/vilmantas-dilys/profile/JEI/,VILMANTAS,DILYS,208,Forward,Lithuania,1987-10-06T00:00:00,LIE,Lietuvos Rytas Vilnius,ok
P006085,006085,neno-dimitrijevic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/neno-dimitrijevic/profile/006085/,NENO,DIMITRIJEVIC,190,Guard,North Macedonia,1998-02-23T00:00:00,MUN,FC Bayern Munich,ok
P005827,005827,egidijus-dimsa,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/egidijus-dimsa/profile/005827/,EGIDIJUS,DIMSA,204,Center,Lithuania,1985-04-01T00:00:00,KLA,Neptunas Klaipeda,ok
P003211,003211,tomas-dimsa,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tomas-dimsa/profile/003211/,TOMAS,DIMSA,196,Guard,Lithuania,1994-01-02T00:00:00,ZAL,Zalgiris Kaunas,ok
P014162,014162,spencer-dinwiddie,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/spencer-dinwiddie/profile/014162/,SPENCER,DINWIDDIE,196,Guard,United States of America,1993-04-06T00:00:00,MUN,FC Bayern Munich,ok
P003540,003540,ilimane-diop,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ilimane-diop/profile/003540/,ILIMANE,DIOP,211,Center,Spain,1995-04-04T00:00:00,BAS,TD Systems Baskonia Vitoria-Gasteiz,ok
P008072,008072,khalifa-diop,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/khalifa-diop/profile/008072/,KHALIFA,DIOP,208,Center,Senegal,2002-01-15T00:00:00,BAS,Kosner Baskonia Vitoria-Gasteiz,ok
P002826,002826,mamadou-diop,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mamadou-diop/profile/002826/,MAMADOU,DIOP,204,Forward,Spain,1993-02-14T00:00:00,BAS,Laboral Kutxa Vitoria Gasteiz,ok
P000097,000097,moustapha-diop,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/moustapha-diop/profile/000097/,MOUSTAPHA,DIOP,202,Forward,Senegal,1989-10-10T00:00:00,ROA,Chorale Roanne,ok
P013385,013385,ousmane-diop,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ousmane-diop/profile/013385/,OUSMANE,DIOP,204,Center,Senegal,2000-02-19T00:00:00,MIL,EA7 Emporio Armani Milan,ok
PTFK,TFK,antoine-diot,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/antoine-diot/profile/TFK/,ANTOINE,DIOT,193,Guard,France,1989-01-17T00:00:00,ASV,LDLC ASVEL Villeurbanne,ok
P013374,013374,mouhamet-diouf,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mouhamet-diouf/profile/013374/,MOUHAMET,DIOUF,208,Center,Italy,2001-10-09T00:00:00,VIR,Virtus Bologna,ok
P001939,001939,alessandro-di-pasquale,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/alessandro-di-pasquale/profile/001939/,ALESSANDRO,DI PASQUALE,194,Forward,Italy,1992-08-31T00:00:00,ROM,Lottomatica Roma,ok
P006487,006487,nikos-diplaros,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nikos-diplaros/profile/006487/,NIKOS,DIPLAROS,190,Guard,Greece,1997-06-28T00:00:00,PAN,Panathinaikos OPAP Athens,ok
PKUW,KUW,marco-diviach,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marco-diviach/profile/KUW/,MARCO,DIVIACH,200,Forward,Italy,1988-03-26T00:00:00,CTU,Bennet Cantu,ok
P002107,002107,juan-dixon,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/juan-dixon/profile/002107/,JUAN,DIXON,191,Guard,United States of America,1978-10-09T00:00:00,MAL,Unicaja,ok
P000007,000007,nihad-djedovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nihad-djedovic/profile/000007/,NIHAD,DEDOVIC,199,Guard,Germany,1990-01-12T00:00:00,MUN,FC Bayern Munich,ok
PLUT,LUT,branislav-djekic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/branislav-djekic/profile/LUT/,BRANISLAV,DJEKIC,206,Forward,Serbia,1991-08-12T00:00:00,PAR,Partizan mt:s Belgrade,ok
P001882,001882,dusan-djordjevic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dusan-djordjevic/profile/001882/,DUSAN,DJORDJEVIC,193,Guard,Serbia,1983-03-29T00:00:00,LJU,Union Olimpija,ok
P001430,001430,nemanja-djurisic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nemanja-djurisic/profile/001430/,NEMANJA,DJURISIC,203,Forward,Montenegro,1992-02-23T00:00:00,GSS,Stelmet Zielona Gora,ok
PLIT,LIT,marko-djurkovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marko-djurkovic/profile/LIT/,MARKO,DJURKOVIC,206,Forward,Serbia,1986-10-26T00:00:00,PAR,Partizan Igokea,ok
P000035,000035,fedor-dmitriev,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/fedor-dmitriev/profile/000035/,FEDOR,DMITRIEV,205,Forward,Russian Federation,1984-11-19T00:00:00,SOP,Asseco Prokom Gdynia,ok
P001831,001831,anthony-dobbins,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/anthony-dobbins/profile/001831/,ANTHONY,DOBBINS,192,Forward,Italy,1981-08-23T00:00:00,ORL,Entente Orleanaise,ok
P004007,004007,ognjen-dobric,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ognjen-dobric/profile/004007/,OGNJEN,DOBRIC,200,Forward,Serbia,1994-10-27T00:00:00,RED,Crvena Zvezda Meridianbet Belgrade,ok
P001832,001832,justin-doellman,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/justin-doellman/profile/001832/,JUSTIN,DOELLMAN,206,Forward,United States of America,1985-02-03T00:00:00,IST,Anadolu Efes Istanbul,ok
P011626,011626,amon-doerries,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/amon-doerries/profile/011626/,AMON,DOERRIES,210,Forward,Germany,2006-01-03T00:00:00,BER,ALBA Berlin,ok
PBKK,BKK,dragan-dojcin,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dragan-dojcin/profile/BKK/,DRAGAN,DOJCIN,204,Forward,Serbia,1976-01-22T00:00:00,BER,Alba Berlin,ok
P014010,014010,allan-dokossi,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/allan-dokossi/profile/014010/,ALLAN,DOKOSSI,203,Center,France,1999-12-14T00:00:00,PRS,Paris Basketball,ok
PJIS,JIS,henry-domercant,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/henry-domercant/profile/JIS/,HENRY,DOMERCANT,193,Forward,United States of America,1980-12-30T00:00:00,GAL,Galatasaray Liv Hospital Istanbul,ok
P005929,005929,luka-doncic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/luka-doncic/profile/005929/,LUKA,DONCIC,199,Guard,Slovenia,1999-02-28T00:00:00,MAD,Real Madrid,ok
PTGI,TGI,sasa-doncic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sasa-doncic/profile/TGI/,SASA,DONCIC,201,Forward,Slovenia,1974-06-14T00:00:00,LJU,Union Olimpija,ok
P002763,002763,aaron-doornekamp,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/aaron-doornekamp/profile/002763/,AARON,DOORNEKAMP,201,Forward,Netherlands,1985-12-05T00:00:00,PAM,Valencia Basket,ok
P003508,003508,richard-dorsey,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/richard-dorsey/profile/003508/,JOEY,DORSEY,203,Center,United States of America,1983-12-16T00:00:00,BAR,FC Barcelona Lassa,ok
P009849,009849,tyler-dorsey,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tyler-dorsey/profile/009849/,TYLER,DORSEY,196,Guard,United States of America,1996-02-18T00:00:00,OLY,Olympiacos Piraeus,ok
P012044,012044,yago-dos-santos,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/yago-dos-santos/profile/012044/,YAGO,DOS SANTOS,175,Guard,Brazil,1999-03-09T00:00:00,RED,Crvena Zvezda Meridianbet Belgrade,ok
P007483,007483,mathis-dossou-yovo,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mathis-dossou-yovo/profile/007483/,MATHIS,DOSSOU-YOVO,206,Forward,France,2000-11-06T00:00:00,PRS,Paris Basketball,ok
PJJU,JJU,ruben-douglas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ruben-douglas/profile/JJU/,RUBEN,DOUGLAS,193,Guard,United States of America,1979-10-30T00:00:00,ROM,Lottomatica Roma,ok
P008152,008152,toney-douglas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/toney-douglas/profile/008152/,TONEY,DOUGLAS,188,Guard,United States of America,1986-03-16T00:00:00,DAR,Darussafaka Tekfen Istanbul,ok
P000262,000262,zabian-dowdell,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/zabian-dowdell/profile/000262/,ZABIAN,DOWDELL,190,Guard,United States of America,1984-09-10T00:00:00,LIE,Lietuvos Rytas Vilnius,ok
P002015,002015,micah-downs,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/micah-downs/profile/002015/,MICAH,DOWNS,195,Forward,United States of America,1986-09-08T00:00:00,NIK,Budivelnik Kiev,ok
P014123,014123,jeffrey-dowtin-jr,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jeffrey-dowtin-jr/profile/014123/,JEFFREY,DOWTIN JR,191,Guard,United States of America,1997-05-10T00:00:00,TEL,Maccabi Rapyd Tel Aviv,ok
P012742,012742,pj-dozier,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/pj-dozier/profile/012742/,PJ,DOZIER,198,Guard,United States of America,1996-10-25T00:00:00,IST,Anadolu Efes Istanbul,ok
