player_id,name,query_used,match_status,athlete_id,matched_name,matched_club,position_3cat,formation_position_name,formation_position_short,height_365,candidates
PACJ,"PAPAMAKARIOS, MANOLIS",Manolis Papamakarios,not_found,,,,,,,,
P001255,"PAPANIKOLAOU, KOSTAS",Kostas Papanikolaou,exact,53240,Kostas Papanikolaou,Olympiacos,Forward,Small Forward,SF,"6' 8""",53240:Kostas Papanikolaou:Olympiacos
P001567,"PAPANTONAKOS, KOSTAS",Kostas Papantonakos,not_found,,,,,,,,
P001144,"PAPANTONIOU, EPAMEINONDAS",Epameinondas Papantoniou,not_found,,,,,,,,
P005161,"PAPAPETROU, IOANNIS",Ioannis Papapetrou,exact,53233,Ioannis Papapetrou,,Forward,Small Forward,SF,"6' 9""",53233:Ioannis Papapetrou:None
P012023,"PAPAS, GEORGE",George Papas,exact,121552,George Papas,Maroussi Honda,Guard,Point Guard,PG,"6' 5""",121552:George Papas:Maroussi Honda
P000464,"PAPPAS, NIKOS",Nikos Pappas,exact,53227,Nikos Pappas,,Guard,Shooting Guard,SG,"6' 5""",53227:Nikos Pappas:None
P001303,"PARAGYIOS, MICHAEL",Michael Paragyios,not_found,,,,,,,,
11111,"PARAGYIOS, MICHAIL",Michail Paragyios,not_found,,,,,,,,
P003034,"PARAKHOUSKI, ARTSIOM",Artsiom Parakhouski,not_found,,,,,,,,
P001276,"PARGO, JANNERO",Jannero Pargo,exact,64453,Jeremy Pargo,Real Betis Energía Plus,Guard,Point Guard,PG,"6' 2""",64453:Jeremy Pargo:Real Betis Energía Plus
P002834,"PARGO, JEREMY",Jeremy Pargo,exact,64453,Jeremy Pargo,Real Betis Energía Plus,Guard,Point Guard,PG,"6' 2""",64453:Jeremy Pargo:Real Betis Energía Plus
P012745,"PARKER, JABARI",Jabari Parker,exact,54181,Jabari Parker,Joventut de Badalona,Forward,Power Forward,PF,"6' 8""",54181:Jabari Parker:Joventut de Badalona
P000264,"PARKER, TERENCE",Terence Parker,ambiguous,,,,,,,,54181:Jabari Parker:Joventut de Badalona; 94970:Candace Parker:None; 94964:Cheyenne Parker-Tyus:Las Vegas Aces; 123158:Harvey Cartwright:Nanjing Monkey King; 81630:Tj Parker:None; 89523:Chris Parker:None; 218961:Anthony Parker:Orlando Magic; 89631:Parker Fox:Minnesota; 90039:Parker Braun:None; 147622:Kris Parker:UCF; 89217:Deshon Parker:Appalachian State; 89300:Pearson Parker:None; 89836:Parker Edwards:None; 89919:Parker Weiss:Iona; 109213:Parker Stewart:Sheffield Sharks; 123435:Sincere Parker:None; 137153:Timajh Parker-Rivera:Grises De Humacao; 148707:Parker Friedrichsen:Wake Forest; 234930:Avantae Parker:Queens University; 147734:Parker Strauss:None; 148322:Dennis Parker Jr.:None; 148866:Parker Gerrits:Washington State; 155685:Parker Jones:Colgate; 200327:Riley Parker:Saint Francis (PA); 202055:Parker Bjorklund:Svendborg Rabbits; 231259:Trey Parker:Seton Hall; 218394:Adonte Parker:Fuerza Regia; 226453:Parker Jefferson:Gonzaga; 236558:Cameron Parker:Rip City Remix
P007464,"PARRA, JOEL",Joel Parra,exact,70884,Joel Parra,Barcelona,Forward,Power Forward,PF,"6' 7""",70884:Joel Parra:Barcelona
PCJB,"PASALIC, DRAGO",Drago Pasalic,not_found,,,,,,,,
P006385,"PASCOLO, DAVIDE",Davide Pascolo,exact,53857,Davide Pascolo,,Forward,Power Forward,PF,"6' 8""",53857:Davide Pascolo:None
P003921,"PASECNIKS, ANZEJS",Anzejs Pasecniks,exact,64423,Anzejs Pasecniks,,Center,Center,C,"7' 2""",64423:Anzejs Pasecniks:None
PAYU,"PASHUTIN, ZAKHAR",Zakhar Pashutin,exact,87519,Evgeniy Pashutin,Parma,Management,Coach,,,87519:Evgeniy Pashutin:Parma
P005093,"PASSAVE, JOHAN",Johan Passave,not_found,,,,,,,,
P004804,"PATEEV, RUSLAN",Ruslan Pateev,not_found,,,,,,,,
P005973,"PATSATSIA, LEVAN",Levan Patsatsia,not_found,,,,,,,,
P004945,"PAUL, BRANDON",Brandon Paul,exact,53540,Brandon Paul,Chalon/Saone,Guard,Point Guard,PG,"6' 4""",53540:Brandon Paul:Chalon/Saone
PJFX,"PAULDING, RICKEY",Rickey Paulding,exact,71411,Rickey Paulding,,Forward,Small Forward,SF,"6' 5""",71411:Rickey Paulding:None
P003204,"PAULI, ORIOL",Oriol Pauli,exact,64424,Oriol Pauli,ICG Forca Lleida,Forward,Small Forward,SF,"6' 7""",64424:Oriol Pauli:ICG Forca Lleida
P013377,"PAUL, MBIYA",Mbiya Paul,club_match,86259,Paul Eboua,ASVEL Villeurbanne,Forward,Power Forward,PF,"6' 8""",53594:Chris Paul:None; 53718:Paul George:Boston Celtics; 53649:Paul Millsap:None; 53275:Paulius Jankunas:None; 53464:Paul Zipser:USC Heidelberg; 86409:Paul Reed:Detroit Pistons; 73377:Georginho:Mogi das Cruzes; 69925:Paul Biligha:Derthona Basket Tortona; 185956:Pauline Astier:New York Liberty; 64424:Oriol Pauli:ICG Forca Lleida; 64816:Paul Stoll:Astros De Jalisco; 104499:Rafael Paulichi:Brasília; 73091:Paul Watson:None; 73536:Paulo Lourenço:Mogi das Cruzes; 73537:Paulo Scheuer:Botafogo; 53540:Brandon Paul:Chalon/Saone; 108124:João Paulo:Unifacisa; 64359:Paulo Rodriguez:None; 69973:Paul Lacombe:Nanterre; 121938:Paulius Murauskas:Arizona State; 136273:Leonel Paulo:None; 53282:Paulius Valinskas:Juventus; 108816:Paul Scruggs:Trefl Sopot; 147082:Wilton Cauã:Fortaleza B.C.; 72347:Paulius Sorokas:Scafati; 89652:Paul Mulcahy:None; 86259:Paul Eboua:ASVEL Villeurbanne; 144088:Fellipe Paulino:Botafogo; 171677:Paula Ginzo:Jairis (W); 142501:Pauly Paulicap:Baxi Manresa; 184317:Paul Mbiya:Kansas; 85869:JP de Paula:None; 90333:Paul Hiepler:Abilene Christian; 226258:Paulo Semedo:Arkansas; 73544:Paulinho:None; 78711:P. Delainy:S.C. Ashkelon; 147237:Paul Djobet:None; 71411:Rickey Paulding:None; 73979:Paul Watson:None; 109799:Paul Atkinson:None; 143630:Paul Jorgensen:Fuenlabrada; 172206:Paulo Vitor:Vasco da Gama LDB; 178922:Paulo Arroyo:Astros De Jalisco; 204291:Paulo César Jaú:Bauru Basket; 82137:Paulius Poska:None; 155566:Paulie Stramaglia:Samford; 196136:Paula Oliva:Perfumerias Avenida (W); 227910:Paul Gravet:Genève Lions; 108578:Mitchell Paul:None; 128616:Paul Lewis:None; 189891:Gavin Paull:Tennessee; 191867:Paul Dick:None; 226668:Paul McNeil Jr.:NC State; 231525:Paul Otieno:Saint Louis; 234194:Paul Greene:UMBC; 245991:Paulo Barbosa:None
P007533,"PAVELKA, TOMAS",Tomas Pavelka,exact,157718,Tomaš Pavelka,,Center,Center,C,"7' 1""",157718:Tomaš Pavelka:None
PJSE,"PAVIC, IVAN",Ivan Pavic,exact,148840,Ivan Pavicevic,,Center,Center,C,"6' 8""",148840:Ivan Pavicevic:None
P012934,"PAVLOVIC, NOVAK",Novak Pavlovic,exact,228626,Novak Pavlovic,,Guard,Point Guard,PG,"6' 4""",228626:Novak Pavlovic:None
PANE,"PAVLOVIC, SASHA",Sasha Pavlovic,ambiguous,,,,,,,,121836:Dejan Pavlovic:None; 149080:Vladimir Pavlovic:California; 202344:Ozren Pavlović:None; 228626:Novak Pavlovic:None
P008348,"PAYNE, ADREIAN",Adreian Payne,exact,64454,Adreian Payne,,Center,Center,C,"6' 10""",64454:Adreian Payne:None
P014213,"PAYNE, CAMERON",Cameron Payne,exact,64134,Cameron Payne,Philadelphia 76ers,Guard,Point Guard,PG,"6' 1""",64134:Cameron Payne:Philadelphia 76ers
P003673,"PAYNE, MARK",Mark Payne,ambiguous,,,,,,,,64454:Adreian Payne:None; 64134:Cameron Payne:Philadelphia 76ers; 89265:Omar Payne:Peristeri; 108544:Zan Payne:None; 147585:Jack Payne:Idaho; 147697:Pharrel Payne:None; 148164:Fred Payne:Boston College; 200326:Victor Payne:Saint Francis (PA); 222958:JaCori Payne:KB Trepça; 231256:Stephon Payne:Seton Hall
P005438,"PECCHIA, ANDREA",Andrea Pecchia,exact,142535,Andrea Pecchia,Derthona Basket Tortona,Guard,Small Forward,SF,"6' 4""",142535:Andrea Pecchia:Derthona Basket Tortona
P002850,"PECHEROV, OLEKSIY",Oleksiy Pecherov,not_found,,,,,,,,
PLGN,"PECIUKAS, VAIDOTAS",Vaidotas Peciukas,not_found,,,,,,,,
P005922,"PEINERS, ZANIS",Zanis Peiners,exact,64397,Zanis Peiners,,Forward,Small Forward,SF,"6' 8""",64397:Zanis Peiners:None
PARV,"PEKER, KAYA",Kaya Peker,not_found,,,,,,,,
PKNN,"PEKOVIC, NIKOLA",Nikola Pekovic,not_found,,,,,,,,
PACK,"PELEKANOS, MICHALIS",Michalis Pelekanos,not_found,,,,,,,,
P006459,"PELLEGRINO, FRANCESCO",Francesco Pellegrino,exact,71234,Francesco Pellegrino,Treviso Basket,Center,Center,C,"6' 11""",71234:Francesco Pellegrino:Treviso Basket
PTEX,"PELLIN, MARC-ANTOINE",Marc-Antoine Pellin,not_found,,,,,,,,
P005415,"PENAVA, AJDIN",Ajdin Penava,exact,64431,Ajdin Penava,Slask Wroclaw,Forward,Power Forward,PF,"6' 9""",64431:Ajdin Penava:Slask Wroclaw
P003327,"PENNINCK, BORIS",Boris Penninck,not_found,,,,,,,,
PBXD,"PENN, SCOONIE",Scoonie Penn,ambiguous,,,,,,,,89202:Roman Penn:None; 128643:Dylan Penn:None; 89586:Franklyn Penn Jr.:Cleveland State; 230956:Fernando Penna:Mogi das Cruzes; 233465:Jordan Pennick:Navy; 223235:Eral Penn:Energa Czarni
P004588,"PENO, STEFAN",Stefan Peno,exact,104319,Stefan Peno,,Guard,Point Guard,PG,"6' 4""",104319:Stefan Peno:None
P009752,"PEREZ, ALEX",Alex Perez,ambiguous,,,,,,,,70943:Alex Perez:Konyaspor; 148376:Alex Perez:Tofas
P001198,"PEREZ, JAVIER",Javier Perez,ambiguous,,,,,,,,70845:Tyson Perez:Unicaja Málaga; 70943:Alex Perez:Konyaspor; 149001:Lucas Perez:San Lorenzo; 71037:Dani Pérez:Baxi Manresa; 158169:Jassel Perez:CB Granada; 104849:Gerardo Perez:None; 149444:Santiago Perez:Ciclista Olímpico; 136302:Christian Perez:None; 148376:Alex Perez:Tofas; 149268:Agustin Perez:Penarol; 70856:Ibon Navarro:Unicaja Málaga; 158166:Andy Perez:Real Estelí; 173412:Mariah Pérez:None; 234390:Dylan Perez:Argentino Junín; 125711:Tyson Perez:Real Betis Energía Plus; 149191:Marcelo Perez:Zarate; 149474:Mateo Perez:La Unión de Formosa; 112763:Raina Perez:None; 199581:Agustin Perez:Malvin; 230984:Thiago Perez:Cruzeiro; 124275:Jose Perez:None; 149099:Victor Perez:None; 137585:Anthony Perez:Gladiadores de Anzoátegui; 217152:Jared Perez:Dorados De Chihuahua; 231573:Maikcol Perez:Baylor
P003205,"PEREZ, JOSEP",Josep Perez,ambiguous,,,,,,,,70845:Tyson Perez:Unicaja Málaga; 70943:Alex Perez:Konyaspor; 149001:Lucas Perez:San Lorenzo; 71037:Dani Pérez:Baxi Manresa; 158169:Jassel Perez:CB Granada; 104849:Gerardo Perez:None; 149444:Santiago Perez:Ciclista Olímpico; 136302:Christian Perez:None; 148376:Alex Perez:Tofas; 149268:Agustin Perez:Penarol; 70856:Ibon Navarro:Unicaja Málaga; 158166:Andy Perez:Real Estelí; 173412:Mariah Pérez:None; 234390:Dylan Perez:Argentino Junín; 125711:Tyson Perez:Real Betis Energía Plus; 149191:Marcelo Perez:Zarate; 149474:Mateo Perez:La Unión de Formosa; 112763:Raina Perez:None; 199581:Agustin Perez:Malvin; 230984:Thiago Perez:Cruzeiro; 124275:Jose Perez:None; 149099:Victor Perez:None; 137585:Anthony Perez:Gladiadores de Anzoátegui; 217152:Jared Perez:Dorados De Chihuahua; 231573:Maikcol Perez:Baylor
P005238,"PEREZ, PABLO",Pablo Perez,ambiguous,,,,,,,,70845:Tyson Perez:Unicaja Málaga; 70943:Alex Perez:Konyaspor; 149001:Lucas Perez:San Lorenzo; 71037:Dani Pérez:Baxi Manresa; 158169:Jassel Perez:CB Granada; 104849:Gerardo Perez:None; 149444:Santiago Perez:Ciclista Olímpico; 136302:Christian Perez:None; 148376:Alex Perez:Tofas; 149268:Agustin Perez:Penarol; 70856:Ibon Navarro:Unicaja Málaga; 158166:Andy Perez:Real Estelí; 173412:Mariah Pérez:None; 234390:Dylan Perez:Argentino Junín; 125711:Tyson Perez:Real Betis Energía Plus; 149191:Marcelo Perez:Zarate; 149474:Mateo Perez:La Unión de Formosa; 112763:Raina Perez:None; 199581:Agustin Perez:Malvin; 230984:Thiago Perez:Cruzeiro; 124275:Jose Perez:None; 149099:Victor Perez:None; 137585:Anthony Perez:Gladiadores de Anzoátegui; 217152:Jared Perez:Dorados De Chihuahua; 231573:Maikcol Perez:Baylor
PCJF,"PERIC, HRVOJE",Hrvoje Peric,not_found,,,,,,,,
P001920,"PERKINS, DORON",Doron Perkins,ambiguous,,,,,,,,109539:Jordan Perkins:None; 87251:Nick Perkins:ČEZ Nymburk; 121020:Josh Perkins:Dorados De Chihuahua; 89927:Tony Perkins:ČEZ Nymburk; 123425:Javonte Perkins:None; 155808:Elijah Perkins:Saint Peter's; 231240:Tyler Perkins:Villanova; 231583:Tai Perkins:Akron
PBQK,"PERKOVIC, JASMIN",Jasmin Perkovic,ambiguous,,,,,,,,117870:Toni Perkovic:Orleans; 238050:Vito Perkovic:Portland
PBFG,"PEROVIC, KOSTA",Kosta Perovic,not_found,,,,,,,,
PKRH,"PERPEROGLOU, STRATOS",Stratos Perperoglou,exact,70917,"Perperoglou, Stratos",,Forward,Small Forward,SF,"6' 8""","70917:Perperoglou, Stratos:None"
P010413,"PERRY, KENDRICK",Kendrick Perry,exact,81650,Kendrick Perry,Unicaja Málaga,Guard,Shooting Guard,SG,"6' 0""",81650:Kendrick Perry:Unicaja Málaga
PXBB,"PERRY, MARQUE",Marque Perry,ambiguous,,,,,,,,95430:Chelsey Perry:None; 81650:Kendrick Perry:Unicaja Málaga; 86136:Reggie Perry:Beijing Royal Fighters; 145214:Darius Perry:None; 108701:Gavin Perryman:None; 89337:Tim Perry Jr.:Drexel; 156369:Chris Perry:Astros De Jalisco; 108528:Kaden Perry:None; 82076:Perry Jones:None; 109160:Tylor Perry:Raptors 905; 172333:Brody Perry:Franklin Bulls; 172334:Corey Perry:Franklin Bulls; 189687:Travis Perry:Ole Miss; 189908:Trent Perry:UCLA; 200036:Sebastian Perry:Omaha; 89825:Jack Perry:Eastern Washington; 218966:Scott Perry:Sacramento Kings; 128647:Perry Smith Jr.:Kennesaw State; 230634:KJ Perry:BYU; 231343:Trey Perry:Miami (OH); 231493:Elijah Perryman:Utah State; 231570:Drew Perry:Baylor; 235941:Rob Perry:Cordon
P010387,"PERSIDIS, NIKOLAOS",Nikolaos Persidis,exact,143620,Nikos Persidis,PAOK,Forward,Power Forward,PF,"6' 7""",143620:Nikos Persidis:PAOK
P008829,"PETERS, ALEC",Alec Peters,exact,53596,Alec Peters,Olimpia Milano,Forward,Small Forward,SF,"6' 9""",53596:Alec Peters:Olimpia Milano
P010683,"PETERS, LAMAR",Lamar Peters,exact,86948,Lamar Peters,,Guard,Point Guard,PG,"6' 0""",86948:Lamar Peters:None
PJZN,"PETRAVICIUS, MARIUS",Marius Petravicius,not_found,,,,,,,,
P011194,"PETRUSEV, FILIP",Filip Petrusev,exact,100276,Filip Petrusev,BC Dubai,Forward,Center,C,"6' 11""",100276:Filip Petrusev:BC Dubai
P005162,"PETWAY, BRENT",Brent Petway,not_found,,,,,,,,
P010560,"PIERRE, DYSHAWN",Dyshawn Pierre,exact,72342,Dyshawn Pierre,UNICS Kazan,Forward,Small Forward,SF,"6' 6""",72342:Dyshawn Pierre:UNICS Kazan
PAZK,"PIETRUS, FLORENT",Florent Pietrus,exact,121672,Illan Pietrus,,Guard,Point Guard,PG,"6' 0""",121672:Illan Pietrus:None
P004316,"PILEPIC, FRAN",Fran Pilepic,not_found,,,,,,,,
P003439,"PINDA, KINGSLEY",Kingsley Pinda,not_found,,,,,,,,
P002063,"PINKNEY, KEVINN",Kevinn Pinkney,not_found,,,,,,,,
P006300,"PISKIN, SUACAN",Suacan Piskin,not_found,,,,,,,,
P002017,"PLAISTED, TRENT",Trent Plaisted,not_found,,,,,,,,
P004575,"PLANINIC, DARKO",Darko Planinic,exact,181939,Jure Planinic,Mitteldeutscher,Forward,Power Forward,PF,"6' 10""",181939:Jure Planinic:Mitteldeutscher
PAFP,"PLANINIC, ZORAN",Zoran Planinic,exact,181939,Jure Planinic,Mitteldeutscher,Forward,Power Forward,PF,"6' 10""",181939:Jure Planinic:Mitteldeutscher
P006240,"PLAVSIC, UROS",Uros Plavsic,exact,89471,Uros Plavsic,,Center,Center,C,"7' 1""",89471:Uros Plavsic:None
PLHK,"PLEISS, TIBOR",Tibor Pleiss,exact,53140,Tibor Pleiss,SC Rasta Vechta,Center,Center,C,"7' 3""",53140:Tibor Pleiss:SC Rasta Vechta
P004438,"PLOTNIKOV, GLEB",Gleb Plotnikov,exact,235622,German Plotnikov,Hofstra,Guard,Shooting Guard,SG,"6' 5""",235622:German Plotnikov:Hofstra
PLKX,"PNINI, GUY",Guy Pnini,exact,64746,Guy Pnini,,Forward,Small Forward,SF,"6' 7""",64746:Guy Pnini:None
P001878,"POCIUS, MARTYNAS",Martynas Pocius,not_found,,,,,,,,
P002083,"POETA, GIUSEPPE",Giuseppe Poeta,exact,228264,Giuseppe Poeta,Olimpia Milano,Management,Coach,,,228264:Giuseppe Poeta:Olimpia Milano
P004887,"POIRIER, VINCENT",Vincent Poirier,exact,53302,Vincent Poirier,,Center,Center,C,"7' 0""",53302:Vincent Poirier:None
P008232,"POKUSEVSKI, ALEKSEJ",Aleksej Pokusevski,exact,64468,Aleksej Pokusevski,,Center,Center,C,"7' 0""",64468:Aleksej Pokusevski:None
P011937,"POLITE, ANTHONY",Anthony Polite,exact,89785,Anthony Polite,,Guard,Shooting Guard,SG,"6' 6""",89785:Anthony Polite:None
P002084,"POLONARA, ACHILLE",Achille Polonara,exact,70768,Achile Polonara,,Forward,Power Forward,PF,"6' 9""",70768:Achile Polonara:None
P012088,"POMMIER, MATYS",Matys Pommier,exact,124614,Matys Pommier,,Forward,Small Forward,SF,"6' 5""",124614:Matys Pommier:None
P005292,"PONITKA, MARCEL",Marcel Ponitka,exact,120630,Marcel Ponitka,,Forward,Small Forward,SF,"6' 4""",120630:Marcel Ponitka:None
P004172,"PONITKA, MATEUSZ",Mateusz Ponitka,exact,69932,Mateusz Ponitka,Bahçeşehir Koleji,Forward,Small Forward,SF,"6' 6""",69932:Mateusz Ponitka:Bahçeşehir Koleji
