season_code,player_id,team_id,two_points_attempted,three_points_attempted,two_point_event_count,three_point_event_count,field_goal_attempts_season,field_goal_attempts_event,field_goal_attempts_diff
E2008,PAHS,MIL,12,0,12.0,0.0,12,12.0,0.0
E2009,PAHS,MIL,2,0,2.0,0.0,2,2.0,0.0
E2007,PBTR,ZAL,11,2,11.0,2.0,13,13.0,0.0
E2015,P006590,STR,62,46,62.0,46.0,108,108.0,0.0
E2016,P006590,BAS,140,142,140.0,142.0,282,282.0,0.0
E2017,P006590,BAS,180,135,180.0,135.0,315,315.0,0.0
E2018,P006590,IST,129,133,129.0,133.0,262,262.0,0.0
E2019,P006590,IST,92,108,92.0,108.0,200,200.0,0.0
E2020,P006590,IST,139,144,139.0,144.0,283,283.0,0.0
E2021,P006590,IST,115,154,115.0,154.0,269,269.0,0.0
E2022,P006590,IST,122,111,122.0,111.0,233,233.0,0.0
E2023,P006590,IST,133,120,133.0,120.0,253,253.0,0.0
E2024,P006590,IST,92,122,92.0,122.0,214,214.0,0.0
E2025,P006590,IST,51,42,51.0,42.0,93,93.0,0.0
E2007,PAGG,PAN,48,36,48.0,36.0,84,84.0,0.0
E2008,PAGG,ROM,82,31,82.0,31.0,113,113.0,0.0
E2009,PAGG,LJU,67,37,67.0,37.0,104,104.0,0.0
E2024,P008161,MCO,7,7,7.0,7.0,14,14.0,0.0
E2025,P008161,MCO,46,48,46.0,48.0,94,94.0,0.0
E2010,PAVV,CHA,9,0,9.0,0.0,9,9.0,0.0
E2011,PAVV,CHA,45,6,45.0,6.0,51,51.0,0.0
E2007,PJBJ,LJU,24,0,24.0,0.0,24,24.0,0.0
E2008,PJBJ,LJU,80,0,80.0,0.0,80,80.0,0.0
E2009,PJBJ,ZAL,76,0,76.0,0.0,76,76.0,0.0
E2010,PJBJ,ZAL,60,0,60.0,0.0,60,60.0,0.0
E2010,PJBJ,MAD,14,0,14.0,0.0,14,14.0,0.0
E2011,PJBJ,MAD,55,0,55.0,0.0,55,55.0,0.0
E2012,PJBJ,MAD,111,0,111.0,0.0,111,111.0,0.0
E2013,PJBJ,OLY,35,0,35.0,0.0,35,35.0,0.0
E2014,PJBJ,BAS,72,0,72.0,0.0,72,72.0,0.0
E2014,P004491,MAL,0,0,0.0,0.0,0,0.0,0.0
E2015,P004491,MAL,0,0,0.0,0.0,0,0.0,0.0
E2014,P005826,KLA,0,0,0.0,0.0,0,0.0,0.0
E2022,PBCN,VIR,53,108,53.0,108.0,161,161.0,0.0
E2023,PBCN,VIR,148,238,148.0,238.0,386,386.0,0.0
E2024,PBCN,VIR,75,102,75.0,102.0,177,177.0,0.0
E2018,P006497,BUD,21,51,21.0,51.0,72,72.0,0.0
E2015,P004549,TEL,10,8,10.0,8.0,18,18.0,0.0
E2020,P004549,TEL,86,84,86.0,84.0,170,170.0,0.0
E2012,P004168,LIE,0,0,0.0,0.0,0,0.0,0.0
E2013,P004168,LIE,2,3,2.0,3.0,5,5.0,0.0
E2016,P006781,TEL,0,0,0.0,0.0,0,0.0,0.0
E2016,P007615,ULK,8,11,8.0,11.0,19,19.0,0.0
E2014,P005687,KLA,21,0,21.0,0.0,21,21.0,0.0
E2008,P001159,NAN,8,0,8.0,0.0,8,8.0,0.0
E2019,P009818,PAN,30,22,30.0,22.0,52,52.0,0.0
E2020,P009818,PAN,96,44,96.0,44.0,140,140.0,0.0
E2021,P009818,MIL,57,49,57.0,49.0,106,106.0,0.0
E2022,P009818,RED,131,72,131.0,72.0,203,203.0,0.0
E2024,P009818,ASV,15,16,15.0,16.0,31,31.0,0.0
E2013,P003495,MUN,63,54,63.0,54.0,117,117.0,0.0
E2014,P003495,MUN,30,21,30.0,21.0,51,51.0,0.0
E2009,PLVI,TEL,0,0,0.0,0.0,0,0.0,0.0
E2019,P010355,ASV,1,10,1.0,10.0,11,11.0,0.0
E2016,P000436,DAR,70,66,70.0,66.0,136,136.0,0.0
E2017,P000436,MIL,46,110,46.0,110.0,156,156.0,0.0
E2018,P000436,MIL,25,69,25.0,69.0,94,94.0,0.0
E2019,P000436,KHI,17,56,17.0,56.0,73,73.0,0.0
E2020,P000436,KHI,30,66,30.0,66.0,96,96.0,0.0
E2011,P003458,LJU,16,23,16.0,23.0,39,39.0,0.0
E2012,P003458,PAR,18,34,18.0,34.0,52,52.0,0.0
E2013,P003458,PAR,23,23,23.0,23.0,46,46.0,0.0
E2014,P003458,BAS,74,141,74.0,141.0,215,215.0,0.0
E2015,P003458,BAS,13,57,13.0,57.0,70,70.0,0.0
E2025,P003458,DUB,32,167,32.0,167.0,199,199.0,0.0
E2007,PBFR,SIE,0,0,0.0,0.0,0,0.0,0.0
E2008,P001436,PAR,0,0,0.0,0.0,0,0.0,0.0
E2009,P001436,PAR,0,0,0.0,0.0,0,0.0,0.0
E2010,P001436,PAR,0,0,0.0,0.0,0,0.0,0.0
E2011,P001436,PAR,0,0,0.0,0.0,0,0.0,0.0
E2007,PKVL,SOP,16,10,16.0,10.0,26,26.0,0.0
E2008,PKVL,AVE,59,25,59.0,25.0,84,84.0,0.0
E2009,P001927,OLY,24,11,24.0,11.0,35,35.0,0.0
E2013,P002289,PAR,7,3,7.0,3.0,10,10.0,0.0
E2012,P003137,SIE,0,0,0.0,0.0,0,0.0,0.0
E2018,P006961,ULK,12,8,12.0,8.0,20,20.0,0.0
E2019,P006961,ULK,18,7,18.0,7.0,25,25.0,0.0
E2020,P006961,ULK,22,18,22.0,18.0,40,40.0,0.0
E2021,P006961,ULK,17,8,17.0,8.0,25,25.0,0.0
E2022,P006961,ULK,16,20,16.0,20.0,36,36.0,0.0
E2023,P006961,ULK,65,81,65.0,81.0,146,146.0,0.0
E2024,P006961,ULK,111,185,111.0,185.0,296,296.0,0.0
E2025,P006961,ULK,143,217,143.0,217.0,360,360.0,0.0
E2012,P003622,CED,57,0,57.0,0.0,57,57.0,0.0
E2014,P003622,CED,90,1,90.0,1.0,91,91.0,0.0
E2015,P003622,CED,231,9,231.0,9.0,240,240.0,0.0
E2019,P009903,MIL,34,4,34.0,4.0,38,38.0,0.0
E2020,P009903,MIL,4,0,4.0,0.0,4,4.0,0.0
E2021,P009903,MIL,3,0,3.0,0.0,3,3.0,0.0
E2022,P009903,MIL,0,0,0.0,0.0,0,0.0,0.0
E2016,P007182,OLY,165,0,165.0,0.0,165,165.0,0.0
E2024,P007182,ULK,82,0,82.0,0.0,82,82.0,0.0
E2025,P007182,ULK,97,0,97.0,0.0,97,97.0,0.0
E2012,P003091,ULK,0,0,0.0,0.0,0,0.0,0.0
E2013,P003091,ULK,5,2,5.0,2.0,7,7.0,0.0
E2018,P003091,IST,7,3,7.0,3.0,10,10.0,0.0
E2021,P003091,ULK,7,9,7.0,9.0,16,16.0,0.0
E2022,P003091,ULK,27,31,27.0,31.0,58,58.0,0.0
E2024,P003091,ULK,2,0,2.0,0.0,2,2.0,0.0
E2025,P003091,ULK,24,20,24.0,20.0,44,44.0,0.0
E2018,P005504,ZAL,29,0,29.0,0.0,29,29.0,0.0
E2022,P005504,ZAL,126,0,126.0,0.0,126,126.0,0.0
E2023,P005504,ZAL,172,0,172.0,0.0,172,172.0,0.0
E2024,P005504,ZAL,115,0,115.0,0.0,115,115.0,0.0
E2025,P005504,ZAL,104,0,104.0,0.0,104,104.0,0.0
E2018,P006809,BUD,77,16,77.0,16.0,93,93.0,0.0
E2017,P007929,IST,3,2,3.0,2.0,5,5.0,0.0
E2024,P007929,MUN,12,11,12.0,11.0,23,23.0,0.0
E2025,P007929,ULK,25,33,25.0,33.0,58,58.0,0.0
E2009,PCHX,LIE,80,13,80.0,13.0,93,93.0,0.0
E2010,PCHX,LIE,92,42,92.0,42.0,134,134.0,0.0
E2011,PCHX,BAS,48,17,48.0,17.0,65,65.0,0.0
E2012,PCHX,BAS,91,37,91.0,37.0,128,128.0,0.0
E2013,PCHX,BAS,47,17,47.0,17.0,64,64.0,0.0
E2013,PCHX,IST,72,37,72.0,37.0,109,109.0,0.0
E2014,PCHX,IST,116,53,116.0,53.0,169,169.0,0.0
E2015,PCHX,DAR,97,48,97.0,48.0,145,145.0,0.0
E2016,PCHX,RED,138,57,138.0,57.0,195,195.0,0.0
E2017,PCHX,RED,146,91,146.0,91.0,237,237.0,0.0
E2010,P001413,BAS,11,9,11.0,9.0,20,20.0,0.0
E2011,P001413,BAS,13,19,13.0,19.0,32,32.0,0.0
E2012,P001413,BAS,104,116,104.0,116.0,220,220.0,0.0
E2013,P001413,ULK,101,89,101.0,89.0,190,190.0,0.0
E2014,P001413,ULK,172,75,172.0,75.0,247,247.0,0.0
E2022,P001413,ULK,14,6,14.0,6.0,20,20.0,0.0
E2018,P008991,TEL,166,1,166.0,1.0,167,167.0,0.0
E2019,P008991,TEL,55,0,55.0,0.0,55,55.0,0.0
E2020,P008991,DYR,46,2,46.0,2.0,48,48.0,0.0
E2022,P008991,OLY,81,0,81.0,0.0,81,81.0,0.0
E2024,P008991,ASV,60,0,60.0,0.0,60,60.0,0.0
E2025,P013402,HTA,171,225,171.0,225.0,396,396.0,0.0
E2007,PBFY,OLY,49,34,49.0,34.0,83,83.0,0.0
E2010,PBFY,MAL,38,34,38.0,34.0,72,72.0,0.0
E2009,P001899,MAL,15,14,15.0,14.0,29,29.0,0.0
E2010,P001899,MAL,63,33,63.0,33.0,96,96.0,0.0
E2011,P001899,MAL,10,8,10.0,8.0,18,18.0,0.0
E2011,P003391,SOP,32,26,32.0,26.0,58,58.0,0.0
E2012,P003391,SOP,31,50,31.0,50.0,81,81.0,0.0
E2021,P011193,BER,26,100,26.0,100.0,126,126.0,0.0
E2022,P011193,BER,34,171,34.0,171.0,205,205.0,0.0
E2023,P011193,TEL,42,173,42.0,173.0,215,215.0,0.0
E2024,P011193,TEL,37,149,37.0,149.0,186,186.0,0.0
E2025,P011193,TEL,42,182,42.0,182.0,224,224.0,0.0
E2020,P009877,TEL,35,35,35.0,35.0,70,70.0,0.0
E2021,P009877,TEL,4,9,4.0,9.0,13,13.0,0.0
E2025,P009877,HTA,0,0,0.0,0.0,0,0.0,0.0
E2020,P008186,ZAL,10,0,10.0,0.0,10,10.0,0.0
E2021,P008186,ZAL,107,1,107.0,1.0,108,108.0,0.0
E2011,P003452,LJU,29,11,29.0,11.0,40,40.0,0.0
E2012,P003452,LJU,66,36,66.0,36.0,102,102.0,0.0
E2013,P003452,RED,49,29,49.0,29.0,78,78.0,0.0
E2014,P003452,RED,117,68,117.0,68.0,185,185.0,0.0
E2015,P003452,BAS,107,71,107.0,71.0,178,178.0,0.0
E2016,P003452,BAS,84,62,84.0,62.0,146,146.0,0.0
E2018,P003452,BAR,55,31,55.0,31.0,86,86.0,0.0
E2022,P011231,MCO,94,76,94.0,76.0,170,170.0,0.0
E2023,P011231,MCO,135,85,135.0,85.0,220,220.0,0.0
E2024,P011231,MCO,163,77,163.0,77.0,240,240.0,0.0
E2025,P011231,MCO,192,110,192.0,110.0,302,302.0,0.0
E2011,PKAX,BIL,20,60,20.0,60.0,80,80.0,0.0
E2012,PKAX,LIE,17,38,17.0,38.0,55,55.0,0.0
E2014,PKAX,PAN,12,66,12.0,66.0,78,78.0,0.0
E2007,PBES,TEL,59,103,59.0,103.0,162,162.0,0.0
E2008,PBES,LEM,55,50,55.0,50.0,105,105.0,0.0
E2009,PBES,TEL,58,91,58.0,91.0,149,149.0,0.0
E2010,PBES,TEL,67,96,67.0,96.0,163,163.0,0.0
E2011,PBES,TEL,80,72,80.0,72.0,152,152.0,0.0
E2013,PBES,TEL,85,155,85.0,155.0,240,240.0,0.0
E2014,P003240,PAN,19,11,19.0,11.0,30,30.0,0.0
E2015,P003240,PAN,0,0,0.0,0.0,0,0.0,0.0
E2016,P003240,PAN,5,4,5.0,4.0,9,9.0,0.0
E2020,P003240,PAN,72,57,72.0,57.0,129,129.0,0.0
E2021,P003240,PAN,25,29,25.0,29.0,54,54.0,0.0
E2022,P003240,PAN,21,20,21.0,20.0,41,41.0,0.0
E2007,PJMH,LEM,17,38,17.0,38.0,55,55.0,0.0
E2011,P002821,PAR,0,0,0.0,0.0,0,0.0,0.0
E2012,P002821,PAR,23,10,23.0,10.0,33,33.0,0.0
E2013,P002821,PAR,162,135,162.0,135.0,297,297.0,0.0
E2014,P002821,ULK,129,137,129.0,137.0,266,266.0,0.0
E2015,P002821,ULK,134,135,134.0,135.0,269,269.0,0.0
E2016,P002821,ULK,109,107,109.0,107.0,216,216.0,0.0
E2007,P000009,MAD,0,0,0.0,0.0,0,0.0,0.0
E2008,P000009,MAD,0,0,0.0,0.0,0,0.0,0.0
E2009,P000009,CIB,39,62,39.0,62.0,101,101.0,0.0
E2010,P000009,CIB,96,55,96.0,55.0,151,151.0,0.0
E2011,P000009,ULK,78,56,78.0,56.0,134,134.0,0.0
E2012,P000009,ULK,143,84,143.0,84.0,227,227.0,0.0
E2013,P000009,ULK,184,94,184.0,94.0,278,278.0,0.0
E2007,PCHZ,LEM,65,67,65.0,67.0,132,132.0,0.0
E2008,PCHZ,JOV,29,43,29.0,43.0,72,72.0,0.0
E2009,P001933,PAN,1,0,1.0,0.0,1,1.0,0.0
E2010,P001933,PAN,5,0,5.0,0.0,5,5.0,0.0
E2017,P001933,OLY,18,0,18.0,0.0,18,18.0,0.0
E2018,P001933,OLY,32,0,32.0,0.0,32,32.0,0.0
E2007,PAPT,ARI,18,14,18.0,14.0,32,32.0,0.0
E2010,PAPT,LJU,0,0,0.0,0.0,0,0.0,0.0
E2007,PCOC,LEM,50,21,50.0,21.0,71,71.0,0.0
E2017,P007988,TEL,86,72,86.0,72.0,158,158.0,0.0
E2025,P014105,BAS,2,1,2.0,1.0,3,3.0,0.0
E2019,P008985,BAR,14,5,14.0,5.0,19,19.0,0.0
E2020,P008985,BAR,50,21,50.0,21.0,71,71.0,0.0
E2023,P008985,MUN,159,53,159.0,53.0,212,212.0,0.0
E2024,P008985,MIL,116,36,116.0,36.0,152,152.0,0.0
E2025,P008985,MIL,174,48,174.0,48.0,222,222.0,0.0
E2018,P009035,CSK,39,13,39.0,13.0,52,52.0,0.0
E2019,P009035,CSK,73,40,73.0,40.0,113,113.0,0.0
E2020,P009035,CSK,77,16,77.0,16.0,93,93.0,0.0
E2021,P009035,CSK,85,23,85.0,23.0,108,108.0,0.0
E2022,P009035,OLY,81,4,81.0,4.0,85,85.0,0.0
E2023,P009035,RED,184,27,184.0,27.0,211,211.0,0.0
E2024,P009035,RED,108,8,108.0,8.0,116,116.0,0.0
E2025,P009035,RED,54,5,54.0,5.0,59,59.0,0.0
E2011,PCOI,CTU,0,0,0.0,0.0,0,0.0,0.0
E2022,P006760,MUN,101,60,101.0,60.0,161,161.0,0.0
E2023,P006760,MUN,81,67,81.0,67.0,148,148.0,0.0
E2024,P006760,PAR,63,102,63.0,102.0,165,165.0,0.0
E2025,P006760,PAR,161,100,161.0,100.0,261,261.0,0.0
E2021,P009056,BAR,2,2,2.0,2.0,4,4.0,0.0
E2007,P000184,LJU,35,5,35.0,5.0,40,40.0,0.0
E2018,P007056,MUN,98,16,98.0,16.0,114,114.0,0.0
E2019,P007056,KHI,173,37,173.0,37.0,210,210.0,0.0
E2020,P007056,KHI,126,16,126.0,16.0,142,142.0,0.0
E2021,P007056,ULK,154,38,154.0,38.0,192,192.0,0.0
E2022,P007056,ULK,91,53,91.0,53.0,144,144.0,0.0
E2023,P007056,MUN,172,53,172.0,53.0,225,225.0,0.0
E2024,P007056,MUN,206,79,206.0,79.0,285,285.0,0.0
E2025,P007056,MIL,159,56,159.0,56.0,215,215.0,0.0
E2007,PAVD,MIL,44,44,44.0,44.0,88,88.0,0.0
E2015,P002987,KHI,4,1,4.0,1.0,5,5.0,0.0
E2015,P007012,KHI,19,0,19.0,0.0,19,19.0,0.0
E2009,P001936,ASV,10,1,10.0,1.0,11,11.0,0.0
E2007,PJNL,PAR,14,1,14.0,1.0,15,15.0,0.0
E2009,PJNL,LIE,34,3,34.0,3.0,37,37.0,0.0
E2015,PJNL,GSS,61,0,61.0,0.0,61,61.0,0.0
E2023,P006701,MIL,21,38,21.0,38.0,59,59.0,0.0
E2024,P006701,MIL,9,4,9.0,4.0,13,13.0,0.0
E2024,P012167,PAR,7,5,7.0,5.0,12,12.0,0.0
E2025,P012167,PAR,0,0,0.0,0.0,0,0.0,0.0
E2015,P004264,GSS,47,38,47.0,38.0,85,85.0,0.0
E2017,P004264,ZAL,7,5,7.0,5.0,12,12.0,0.0
E2018,P004264,KHI,58,100,58.0,100.0,158,158.0,0.0
E2022,P004264,ASV,32,101,32.0,101.0,133,133.0,0.0
E2025,P014016,ULK,64,46,64.0,46.0,110,110.0,0.0
E2009,PLLV,OLD,37,0,37.0,0.0,37,37.0,0.0
E2014,P003650,LMG,53,38,53.0,38.0,91,91.0,0.0
E2015,P003650,LMG,41,36,41.0,36.0,77,77.0,0.0
E2007,PAQU,OLY,50,37,50.0,37.0,87,87.0,0.0
E2008,PAQU,OLY,148,27,148.0,27.0,175,175.0,0.0
E2009,PAQU,OLY,79,17,79.0,17.0,96,96.0,0.0
E2010,PAQU,OLY,104,30,104.0,30.0,134,134.0,0.0
E2011,PAQU,MIL,101,17,101.0,17.0,118,118.0,0.0
E2012,PAQU,MIL,62,13,62.0,13.0,75,75.0,0.0
E2013,PAQU,MAD,130,34,130.0,34.0,164,164.0,0.0
E2014,PAQU,MAD,95,10,95.0,10.0,105,105.0,0.0
E2015,PAQU,BAS,192,81,192.0,81.0,273,273.0,0.0
E2016,PAQU,PAN,138,55,138.0,55.0,193,193.0,0.0
E2021,P008923,MCO,26,0,26.0,0.0,26,26.0,0.0
E2007,PJJY,PAR,3,19,3.0,19.0,22,22.0,0.0
E2008,PJJY,PAR,2,40,2.0,40.0,42,42.0,0.0
E2009,PJJY,PAR,19,78,19.0,78.0,97,97.0,0.0
E2010,PJJY,PAR,7,29,7.0,29.0,36,36.0,0.0
E2011,PJJY,PAR,3,10,3.0,10.0,13,13.0,0.0
E2013,P005284,GSS,27,20,27.0,20.0,47,47.0,0.0
E2007,P000127,ZAL,36,4,36.0,4.0,40,40.0,0.0
E2022,P012203,TEL,11,4,11.0,4.0,15,15.0,0.0
E2012,P002906,PAN,54,135,54.0,135.0,189,189.0,0.0
E2013,P002906,PAN,44,110,44.0,110.0,154,154.0,0.0
E2021,P011263,TEL,0,0,0.0,0.0,0,0.0,0.0
E2023,P007639,MUN,63,9,63.0,9.0,72,72.0,0.0
E2024,P007639,MUN,62,8,62.0,8.0,70,70.0,0.0
E2021,P011243,UNK,63,28,63.0,28.0,91,91.0,0.0
E2019,P009834,MUN,23,32,23.0,32.0,55,55.0,0.0
E2020,P009834,MUN,5,6,5.0,6.0,11,11.0,0.0
E2007,PTFM,LIE,0,0,0.0,0.0,0,0.0,0.0
E2009,PTFM,LIE,0,0,0.0,0.0,0,0.0,0.0
E2022,P011983,ZAL,253,99,253.0,99.0,352,352.0,0.0
E2023,P011983,OLY,73,31,73.0,31.0,104,104.0,0.0
E2024,P011983,ZAL,138,75,138.0,75.0,213,213.0,0.0
E2025,P011983,ZAL,128,65,128.0,65.0,193,193.0,0.0
E2008,P001790,SOP,21,10,21.0,10.0,31,31.0,0.0
E2009,P001790,SOP,6,9,6.0,9.0,15,15.0,0.0
E2011,PJKL,MIL,9,19,9.0,19.0,28,28.0,0.0
E2012,PJKL,ULK,11,13,11.0,13.0,24,24.0,0.0
E2019,P007566,BER,0,0,0.0,0.0,0,0.0,0.0
E2020,P007566,BER,1,0,1.0,0.0,1,1.0,0.0
E2008,PAGH,ROM,101,4,101.0,4.0,105,105.0,0.0
E2025,P014127,TEL,129,100,129.0,100.0,229,229.0,0.0
E2023,P009992,BAR,103,75,103.0,75.0,178,178.0,0.0
E2024,P009992,BAR,122,139,122.0,139.0,261,261.0,0.0
E2025,P009992,BAR,142,148,142.0,148.0,290,290.0,0.0
E2009,PLVA,CIB,0,0,0.0,0.0,0,0.0,0.0
E2010,PLVA,CIB,9,4,9.0,4.0,13,13.0,0.0
E2022,P010458,PAR,5,6,5.0,6.0,11,11.0,0.0
E2015,P005195,TIV,53,123,53.0,123.0,176,176.0,0.0
E2024,P013384,MIL,72,121,72.0,121.0,193,193.0,0.0
E2025,P013384,MIL,143,245,143.0,245.0,388,388.0,0.0
E2012,P004117,CTU,57,10,57.0,10.0,67,67.0,0.0
E2014,P004117,SAS,36,17,36.0,17.0,53,53.0,0.0
E2017,P004117,MAL,137,43,137.0,43.0,180,180.0,0.0
E2018,P004117,MIL,88,48,88.0,48.0,136,136.0,0.0
E2019,P004117,MIL,41,22,41.0,22.0,63,63.0,0.0
E2020,P004117,MIL,33,26,33.0,26.0,59,59.0,0.0
E2014,P005805,MIL,163,94,163.0,94.0,257,257.0,0.0
E2010,P000129,SOP,42,24,42.0,24.0,66,66.0,0.0
E2012,P000129,SIE,176,160,176.0,160.0,336,336.0,0.0
E2017,P000129,OLY,11,20,11.0,20.0,31,31.0,0.0
E2008,P000635,TEL,12,9,12.0,9.0,21,21.0,0.0
E2013,P004425,TIV,217,12,217.0,12.0,229,229.0,0.0
E2015,P004425,IST,165,39,165.0,39.0,204,204.0,0.0
E2016,P004425,IST,282,58,282.0,58.0,340,340.0,0.0
E2017,P004425,IST,106,29,106.0,29.0,135,135.0,0.0
E2019,P004425,RED,21,7,21.0,7.0,28,28.0,0.0
E2011,P003532,SOP,5,2,5.0,2.0,7,7.0,0.0
E2008,P001460,TEL,3,0,3.0,0.0,3,3.0,0.0
E2021,P010588,UNK,208,15,208.0,15.0,223,223.0,0.0
E2022,P010588,MCO,186,8,186.0,8.0,194,194.0,0.0
E2023,P010588,MCO,187,4,187.0,4.0,191,191.0,0.0
E2024,P010588,RED,52,0,52.0,0.0,52,52.0,0.0
E2019,P009622,RED,222,73,222.0,73.0,295,295.0,0.0
E2020,P009622,ULK,217,107,217.0,107.0,324,324.0,0.0
E2021,P009622,UNK,173,87,173.0,87.0,260,260.0,0.0
E2022,P009622,TEL,296,184,296.0,184.0,480,480.0,0.0
E2023,P009622,TEL,295,168,295.0,168.0,463,463.0,0.0
E2024,P009622,PAN,116,81,116.0,81.0,197,197.0,0.0
E2025,P009622,MIL,44,20,44.0,20.0,64,64.0,0.0
E2007,PAHT,ZAL,68,122,68.0,122.0,190,190.0,0.0
E2008,PAHT,TEL,74,60,74.0,60.0,134,134.0,0.0
E2009,PAHT,ZAL,62,78,62.0,78.0,140,140.0,0.0
E2010,PAHT,ZAL,21,13,21.0,13.0,34,34.0,0.0
E2018,P007424,DAR,44,54,44.0,54.0,98,98.0,0.0
E2019,P009817,PAN,0,1,0.0,1.0,1,1.0,0.0
E2023,P012720,BER,129,157,129.0,157.0,286,286.0,0.0
E2024,P012720,PAR,153,147,153.0,147.0,300,300.0,0.0
E2025,P012720,PAR,215,194,215.0,194.0,409,409.0,0.0
E2024,P013365,MCO,46,43,46.0,43.0,89,89.0,0.0
E2010,P000430,CHA,28,16,28.0,16.0,44,44.0,0.0
E2011,P000430,CHA,0,1,0.0,1.0,1,1.0,0.0
E2011,P000582,CTU,22,3,22.0,3.0,25,25.0,0.0
E2019,P009846,TEL,101,84,101.0,84.0,185,185.0,0.0
E2020,P009846,TEL,174,103,174.0,103.0,277,277.0,0.0
E2021,P009846,IST,96,68,96.0,68.0,164,164.0,0.0
E2022,P009846,IST,129,77,129.0,77.0,206,206.0,0.0
E2023,P009846,IST,112,68,112.0,68.0,180,180.0,0.0
E2024,P009846,IST,261,156,261.0,156.0,417,417.0,0.0
E2025,P009846,HTA,272,121,272.0,121.0,393,393.0,0.0
E2013,P004123,MUN,155,25,155.0,25.0,180,180.0,0.0
E2014,P004123,MUN,79,11,79.0,11.0,90,90.0,0.0
E2015,P004123,MUN,56,9,56.0,9.0,65,65.0,0.0
E2012,P004221,LJU,25,7,25.0,7.0,32,32.0,0.0
E2016,P007427,BAS,101,58,101.0,58.0,159,159.0,0.0
E2009,PKQM,BAS,0,0,0.0,0.0,0,0.0,0.0
E2010,PKQM,BAS,0,0,0.0,0.0,0,0.0,0.0
E2024,P011330,ZAL,0,1,0.0,1.0,1,1.0,0.0
E2011,P002001,GAL,0,0,0.0,0.0,0,0.0,0.0
E2009,P001881,OLD,0,1,0.0,1.0,1,1.0,0.0
E2007,PAHU,MIL,21,16,21.0,16.0,37,37.0,0.0
E2008,PAHU,MIL,19,12,19.0,12.0,31,31.0,0.0
E2009,PAHU,MIL,28,28,28.0,28.0,56,56.0,0.0
E2007,PAJO,MAD,59,94,59.0,94.0,153,153.0,0.0
E2008,PAJO,MAD,84,110,84.0,110.0,194,194.0,0.0
E2009,PAJO,MAD,37,44,37.0,44.0,81,81.0,0.0
E2008,PCFN,SOP,119,11,119.0,11.0,130,130.0,0.0
E2018,P005692,MIL,9,1,9.0,1.0,10,10.0,0.0
E2019,P005692,MIL,4,2,4.0,2.0,6,6.0,0.0
E2008,PLGW,SOP,96,20,96.0,20.0,116,116.0,0.0
E2009,PLGW,SOP,95,27,95.0,27.0,122,122.0,0.0
E2010,PLGW,SOP,29,5,29.0,5.0,34,34.0,0.0
E2007,PAOY,TEL,0,1,0.0,1.0,1,1.0,0.0
E2008,PAOY,TEL,40,19,40.0,19.0,59,59.0,0.0
E2010,PAOY,TEL,49,24,49.0,24.0,73,73.0,0.0
E2011,PAOY,TEL,18,19,18.0,19.0,37,37.0,0.0
E2007,PTFO,LIE,0,0,0.0,0.0,0,0.0,0.0
E2009,PTFO,LIE,0,0,0.0,0.0,0,0.0,0.0
E2010,PTFO,LIE,0,0,0.0,0.0,0,0.0,0.0
E2012,PTFO,LIE,4,12,4.0,12.0,16,16.0,0.0
E2023,P010184,ZAL,0,2,0.0,2.0,2,2.0,0.0
E2014,P002676,KLA,26,17,26.0,17.0,43,43.0,0.0
E2022,P002676,ZAL,73,67,73.0,67.0,140,140.0,0.0
E2023,P002676,ZAL,39,36,39.0,36.0,75,75.0,0.0
E2024,P002676,ZAL,43,71,43.0,71.0,114,114.0,0.0
E2025,P002676,ZAL,51,77,51.0,77.0,128,128.0,0.0
E2009,PKKI,ZAL,2,0,2.0,0.0,2,2.0,0.0
E2011,PKKI,ZAL,1,0,1.0,0.0,1,1.0,0.0
E2025,P014163,RED,179,173,179.0,173.0,352,352.0,0.0
E2012,P004187,CED,2,1,2.0,1.0,3,3.0,0.0
E2014,P005859,PAM,24,7,24.0,7.0,31,31.0,0.0
E2019,P005859,OLY,8,2,8.0,2.0,10,10.0,0.0
E2007,P000685,ROA,3,2,3.0,2.0,5,5.0,0.0
E2012,P000685,BER,57,43,57.0,43.0,100,100.0,0.0
E2010,PKOS,CSK,4,2,4.0,2.0,6,6.0,0.0
E2013,PKOS,TIV,46,8,46.0,8.0,54,54.0,0.0
E2014,PKOS,UNK,12,7,12.0,7.0,19,19.0,0.0
E2015,PKOS,TIV,49,33,49.0,33.0,82,82.0,0.0
E2007,PLFR,TEL,112,70,112.0,70.0,182,182.0,0.0
E2007,PAWX,MAL,69,41,69.0,41.0,110,110.0,0.0
E2008,PAWX,MAL,37,33,37.0,33.0,70,70.0,0.0
E2009,PAWX,KHI,57,33,57.0,33.0,90,90.0,0.0
E2012,PAWX,BAS,20,12,20.0,12.0,32,32.0,0.0
E2023,P012096,PAR,100,46,100.0,46.0,146,146.0,0.0
E2025,P012096,DUB,25,10,25.0,10.0,35,35.0,0.0
E2009,P001897,MIL,0,0,0.0,0.0,0,0.0,0.0
E2010,P001897,MIL,0,0,0.0,0.0,0,0.0,0.0
E2023,P012714,VIR,28,0,28.0,0.0,28,28.0,0.0
E2021,P009132,BAR,17,8,17.0,8.0,25,25.0,0.0
E2022,P009132,BAR,0,0,0.0,0.0,0,0.0,0.0
E2011,P000230,PAR,13,10,13.0,10.0,23,23.0,0.0
